,grade,credit,weight
5892,F,17,71.37393096212222
5893,B,16,79.28300553425093
5894,F,16,58.96781001866359
5895,B,16,72.4725037693863
5896,D,18,63.556879136819404
5897,D,17,76.33805137846375
5898,D,19,78.39377126921805
5899,D,19,77.0505401909832
5900,D,20,73.06741378141123
5901,A,18,71.93765050549743
5902,B,18,79.50397481114457
5903,D,20,73.57575749143366
5904,B,17,66.92476884569523
5905,F,18,86.16351295646811
5906,B,17,65.17026706676289
5907,A,18,50.42146258276824
5908,A,18,58.98700631185468
5909,C,15,61.45319304997412
5910,A,17,73.69608550738604
5911,A,16,66.92698304996804
5912,C,18,67.63619171361665
5913,C,17,66.05520349866345
5914,C,16,62.60774274354134
5915,D,19,74.89517829814332
5916,C,18,67.02172920860451
5917,C,19,71.09483345667118
5918,D,20,76.79429430564943
5919,F,16,67.81303625961823
5920,C,18,73.58856412355618
5921,A,16,52.102860086776936
5922,B,18,57.23051398245501
5923,B,17,68.5318004811387
5924,B,17,70.59704329365783
5925,A,18,63.52893821396139
5926,F,16,79.00217500044252
5927,B,15,65.11318439053419
5928,D,17,65.25865138383003
5929,A,16,76.66816255310728
5930,F,17,67.05990628185296
5931,F,19,76.65363724601951
5932,A,16,52.90098190152388
5933,F,19,69.99632161076863
5934,F,18,70.15068044059657
5935,A,19,78.44078546470791
5936,C,17,70.44274658123668
5937,C,18,58.0584557089675
5938,A,19,59.42529364875223
5939,C,16,71.99135841604905
5940,C,17,59.49097189158523
5941,B,17,85.99885641783663
5942,F,17,76.38699968044314
5943,D,16,63.097098474332356
5944,A,16,77.20136586624487
5945,F,17,60.15440735005926
5946,B,16,73.46537947736772
5947,B,16,49.43630204463863
5948,A,17,64.37000257660178
5949,B,17,54.0928510718676
5950,F,15,68.7528922431658
5951,F,19,61.420492947763606
5952,C,16,74.92822609190735
5953,C,16,77.85538118897516
5954,C,16,67.27400400694447
5955,A,19,65.2966759555508
5956,B,18,78.18825361517708
5957,F,16,70.70880500907424
5958,F,16,66.1198615970984
5959,D,19,56.868377795049184
5960,B,18,60.7801778869398
5961,A,19,71.33293398889812
5962,F,21,68.45325479345131
5963,A,18,72.08181332642553
5964,C,15,58.19083695078503
5965,F,19,72.6319719399475
5966,D,17,73.8762618025115
5967,C,18,78.524508319402
5968,D,17,62.42193742381898
5969,D,18,77.64117356257485
5970,D,16,57.28879396420964
5971,B,15,80.41277146811149
5972,A,17,56.56507476517708
5973,C,18,69.35376416124681
5974,A,15,77.8507002259048
5975,F,21,68.81851247795935
5976,B,18,50.976484470279644
5977,A,15,66.17000771727763
5978,A,19,59.34489018840224
5979,D,17,70.64918189758822
5980,C,18,65.02069404653272
5981,A,17,74.46056059197232
5982,F,18,56.54949770436699
5983,B,15,73.59591135619198
5984,A,17,64.44718024324034
5985,A,18,72.79045143956324
5986,D,18,81.10642338831484
5987,B,16,63.153757151148376
5988,C,18,67.61450512008024
5989,B,17,77.45575075963083
5990,D,16,62.46680923010676
5991,D,18,72.29062314431367
5992,D,17,73.50703627259249
5993,F,18,50.25623475346519
5994,A,15,63.79675278135759
5995,D,18,56.675973975069944
5996,C,18,70.23202409672982
5997,B,18,64.37488544125263
5998,C,17,78.54890289958539
5999,D,17,61.55813985712615
6000,D,18,57.85503701166749
6001,B,20,63.88318374132429
6002,A,18,66.09264924852562
6003,D,17,65.02389647152116
6004,D,17,72.82519083812846
6005,D,17,65.62432685337946
6006,C,18,68.32203704587265
6007,A,17,67.43971284363002
6008,C,19,66.23014310173066
6009,B,18,62.79608473039058
6010,C,19,77.62825205764075
6011,F,21,58.88487203917625
6012,A,17,76.12379534959285
6013,D,18,61.34842793681972
6014,C,15,74.76248749275213
6015,C,17,55.59783030900229
6016,C,20,63.43993654151651
6017,F,17,62.442619576656796
6018,D,16,55.01574639755634
6019,A,16,68.52279217323061
6020,F,18,60.35394413100969
6021,A,17,59.52665859246185
6022,D,17,81.5199360830509
6023,A,17,59.67474819778431
6024,A,20,68.45562571418024
6025,F,18,70.43602911982346
6026,C,16,81.58170960261755
6027,C,17,69.8130194770932
6028,C,18,70.38134050073391
6029,B,18,66.4171049573894
6030,A,21,78.69759091573444
6031,B,16,79.458913923899
6032,F,19,55.39076981963878
6033,A,17,70.3598245319566
6034,C,16,71.70221090026877
6035,A,18,59.60313222491528
6036,D,19,71.14968076911687
6037,D,15,79.91120896023781
6038,B,19,64.35228832743502
6039,C,17,69.28731026665494
6040,C,18,77.77229939915011
6041,F,15,80.41058073947349
6042,D,17,63.482153619026036
6043,B,18,76.87813047339083
6044,C,17,73.56616873270698
6045,D,17,73.57893584402264
6046,B,16,57.09258475190985
6047,D,17,78.63294024609732
6048,D,18,47.12728208770855
6049,B,16,65.70487629224664
6050,F,19,68.10364335810402
6051,C,17,69.84040974418303
6052,A,17,65.55235130877467
6053,D,18,71.79909199402513
6054,F,20,62.47808637184231
6055,B,20,60.84488021329609
6056,B,18,65.27555976254888
6057,B,17,74.2093722758928
6058,F,19,55.875909176206804
6059,D,21,68.75314905393795
6060,B,16,66.72114967163614
6061,D,18,65.22065887742978
6062,B,18,62.16301978999994
6063,D,19,69.55354166674151
6064,C,17,68.68536558031118
6065,B,18,59.21754040963601
6066,C,17,77.11512697814062
6067,B,17,54.24581607925632
6068,D,16,74.36803585085147
6069,D,17,61.85461838171789
6070,A,15,59.57010355698636
6071,B,17,58.21912995079689
6072,D,18,68.11893644424717
6073,D,19,75.89562762698289
6074,C,18,59.63501882904422
6075,B,20,56.554295376506964
6076,B,17,72.6154221323063
6077,F,19,68.04791355060014
6078,D,15,64.87139349159521
6079,A,18,80.34360278318984
6080,F,17,57.809810884783225
6081,B,17,78.43270060832013
6082,F,14,68.78269431750795
6083,A,19,71.20073799161477
6084,A,17,75.86185125637986
6085,D,14,76.738349278499
6086,B,17,60.38420835297119
6087,D,19,68.21256975895876
6088,A,19,61.89519778518
6089,C,16,49.56183213322318
6090,F,16,70.62776191864995
6091,F,18,67.085570976726
6092,D,17,69.6353658465817
6093,F,16,66.16712530964178
6094,F,17,66.2021501044112
6095,B,18,63.45119527971377
6096,A,19,73.90677111633829
6097,B,19,62.199768560553686
6098,D,20,71.15208860457035
6099,A,18,69.52262598109525
6100,A,14,77.79451262719427
6101,A,20,68.22018671618362
6102,F,20,74.92522965128649
6103,C,16,70.20903730415594
6104,C,20,76.5156787927266
6105,F,18,79.79185772412302
6106,B,19,57.642367782553286
6107,D,18,74.93807032681744
6108,B,20,68.9499574557097
6109,C,15,62.34400405503446
6110,C,14,79.73494431833856
6111,F,18,67.2791587426173
6112,C,17,64.52840600338664
6113,C,17,65.15786576091156
6114,D,16,72.29086459915453
6115,B,16,60.80220944539744
6116,B,17,67.14685126793748
6117,D,16,72.81940517958715
6118,B,17,59.24402140402103
6119,D,14,65.8751307930873
6120,C,19,65.53739521197755
6121,D,19,62.16670104053254
6122,B,18,77.86649514962618
6123,D,19,79.29441861845685
6124,F,17,61.93935579097254
6125,D,19,70.48663164973344
6126,B,15,76.07003021987289
6127,C,15,61.00351910548079
6128,B,20,62.252439340107095
6129,A,18,78.72598883738112
6130,D,17,63.163775760127926
6131,D,16,68.6844804926273
6132,C,17,72.20326562949415
6133,C,15,63.78643492923099
6134,B,19,66.61876052904721
6135,F,17,72.00016212057947
6136,D,19,59.3505684092024
6137,A,17,56.13978333811048
6138,F,14,47.7581675433007
6139,F,17,63.273416248748845
6140,A,16,84.4270005383052
6141,A,17,53.75648871088028
6142,C,17,60.21262314365859
6143,B,17,69.64372370359045
6144,D,17,49.60094874387369
6145,F,17,79.52118968401552
6146,D,18,69.28925663110233
6147,D,19,59.449565770057674
6148,B,17,77.55051325022254
6149,C,19,64.69514741308849
6150,C,20,76.58076258756685
6151,D,17,69.4305108927877
6152,B,15,67.53706356321766
6153,D,21,58.59901629048987
6154,F,15,73.52706987537785
6155,B,20,79.09963998362987
6156,B,17,64.66284019226396
6157,D,16,54.8924739458205
6158,A,17,63.47993030466587
6159,F,16,67.26901085434133
6160,D,17,72.04611101118162
6161,B,17,68.98707625437766
6162,F,16,60.05238383735926
6163,A,14,68.79462273428592
6164,C,16,57.503093735325365
6165,F,18,66.70056026713958
6166,B,17,70.3069433633833
6167,B,19,75.29099650177398
6168,B,19,61.1707807496594
6169,C,20,67.7550344904321
6170,D,21,70.82966398245449
6171,F,19,68.11476223592979
6172,D,19,76.12130041025614
6173,A,17,67.52691196104985
6174,B,16,74.67731471315996
6175,F,16,72.45298178400525
6176,A,17,68.41434092231653
6177,A,20,65.31313554781516
6178,C,18,66.75918967005292
6179,B,14,70.53798008027262
6180,F,18,55.07611520655323
6181,F,17,68.64500451867815
6182,B,18,66.13846811754279
6183,D,21,74.35547156391014
6184,D,16,62.09251002610146
6185,F,17,76.34538082084325
6186,D,16,76.27116023044951
6187,A,17,70.55100307157298
6188,F,20,70.09786986315464
6189,D,20,61.057849987133274
6190,C,18,63.08968385586917
6191,D,19,66.88833425985952
6192,F,17,77.89399757425957
6193,B,16,59.72467815762699
6194,B,16,61.578269397442334
6195,C,19,57.426541417151256
6196,C,17,80.80376139569748
6197,D,19,67.38475706478908
6198,B,20,52.190437802382796
6199,C,19,60.6803804041834
6200,A,17,78.61474348389288
6201,D,17,67.11975127576818
6202,D,15,71.54453237406094
6203,D,18,57.611799347299424
6204,D,18,69.29928549407421
6205,F,17,84.55319739755885
6206,A,16,69.23586777789384
6207,D,19,59.39925273782585
6208,B,20,69.17578707266068
6209,D,16,68.68752841925449
6210,A,16,65.74357671249108
6211,B,18,53.733354691638056
6212,F,18,73.29127179073544
6213,B,18,60.6242697435927
6214,C,19,59.6389321601308
6215,C,18,66.5124240493696
6216,C,21,78.34840374074469
6217,F,19,62.214164809428766
6218,D,17,57.34693928378245
6219,A,19,65.13558755503416
6220,C,16,67.44623713326276
6221,C,18,65.0075337127721
6222,C,20,68.49532952239406
6223,C,17,69.86284762332839
6224,F,17,64.73581757818553
6225,D,18,55.383982887049655
6226,C,16,61.98638840912148
6227,F,16,65.09900392045758
6228,B,19,72.0131062039124
6229,F,15,55.12910919610483
6230,C,17,61.54216280119054
6231,D,16,80.3042792546377
6232,D,17,71.12819273747408
6233,C,18,67.16095437311363
6234,C,16,46.38743742989507
6235,A,19,47.87191063810233
6236,C,15,61.87672441041996
6237,C,16,73.07753857991365
6238,C,14,71.90252347886984
6239,B,17,68.55889072044575
6240,F,18,70.3184620642758
6241,D,20,73.89974004639615
6242,A,18,71.24238741221342
6243,D,17,76.38582559500642
6244,C,18,80.91941699139169
6245,A,17,65.02146232608008
6246,D,17,58.98750528884893
6247,B,17,72.25681237293566
6248,A,21,66.71384655985611
6249,F,21,63.134114985129976
6250,D,16,69.30444603012418
6251,B,18,65.7664868221891
6252,A,16,61.33722380653155
6253,C,16,66.61925830724012
6254,C,17,67.6212122505961
6255,A,16,66.17691019906391
6256,D,17,77.84974842129809
6257,D,17,50.10678316461924
6258,C,17,73.61953121351586
6259,F,18,63.586172191678074
6260,D,20,68.97251969767537
6261,F,19,68.67779514780773
6262,F,16,65.21685745529174
6263,A,17,62.746145488664304
6264,C,17,58.301454692727894
6265,B,17,85.76372712482464
6266,A,15,71.07604180881454
6267,B,18,79.7589583979376
6268,F,18,67.13219510884966
6269,F,17,70.66677669107678
6270,D,17,60.07657934463909
6271,D,19,64.66110284588972
6272,F,18,70.91265569427465
6273,D,15,73.24731091137858
6274,B,17,70.04093664395943
6275,D,16,66.20342659915856
6276,C,18,63.47846083559779
6277,F,18,63.36635779233999
6278,D,15,66.5696654819375
6279,F,17,62.854137999117356
6280,A,18,73.69024719977449
6281,B,18,66.15688428875104
6282,A,16,54.25539558789001
6283,C,19,64.35424719441428
6284,F,15,62.72597328737451
6285,B,21,63.74477170033933
6286,C,20,65.21806531734539
6287,D,17,51.74269394351582
6288,C,18,61.08447345286244
6289,C,19,54.73487975996299
6290,B,17,67.01277343051645
6291,B,16,59.86433892436659
6292,D,19,47.772093302400705
6293,D,15,59.864559445304444
6294,C,18,71.6338764925629
6295,D,20,52.02124953215524
6296,C,17,63.35576523321774
6297,C,15,72.815067771784
6298,F,17,80.70291543319684
6299,B,18,57.175023042875
6300,F,17,68.94946447330308
6301,D,19,73.72984913241322
6302,D,18,66.04356795156664
6303,A,16,68.62676381593812
6304,C,17,70.35316571427565
6305,D,17,63.248699484409265
6306,F,20,58.70331054450082
6307,D,17,66.0850835590163
6308,C,18,70.7825108518919
6309,C,19,65.62171325516616
6310,B,16,64.1316606423669
6311,C,17,67.72689572043527
6312,D,19,81.88601804173226
6313,C,19,55.91799303676158
6314,F,15,67.36056490214726
6315,F,20,56.216289483837016
6316,A,18,69.8976293941669
6317,F,21,70.92932719764045
6318,C,18,70.71423622351962
6319,A,19,63.70395290679202
6320,B,16,81.15870189897379
6321,A,16,71.8026049857946
6322,C,17,63.910669249737715
6323,D,16,59.135085852585036
6324,B,16,71.4723902933702
6325,A,16,73.84426966867736
6326,A,16,88.40714514494901
6327,A,18,77.78113056578513
6328,F,20,71.03423739525859
6329,B,17,62.681345248716745
6330,A,16,74.6026174854959
6331,D,18,66.72940159172762
6332,B,19,67.76185575364441
6333,C,19,59.7146894406789
6334,F,15,71.953854625361
6335,A,17,69.77807006967127
6336,F,15,74.6234144917783
6337,A,17,56.42589654736733
6338,A,16,61.72261770548144
6339,D,19,71.07316312476549
6340,D,15,55.647391327378685
6341,B,20,70.96108812252405
6342,D,17,66.27574989958961
6343,A,17,67.8163326625451
6344,A,15,72.34225733661052
6345,C,19,81.04991431424264
6346,D,20,83.66705035638905
6347,C,19,64.91905716825993
6348,F,17,78.7134763626687
6349,B,19,70.97770239604704
6350,C,19,82.54182057987926
6351,F,17,79.3048647231169
6352,D,15,75.63672152414279
6353,A,16,59.819353059717784
6354,D,17,62.647318705982286
6355,A,16,46.70882033514937
6356,F,19,63.94297243274432
6357,C,17,75.46637176586435
6358,F,18,60.42989121066976
6359,F,20,68.51196752654808
6360,B,17,73.29715543732604
6361,B,20,80.67620814693468
6362,B,19,76.15404904185226
6363,C,16,67.00980510907138
6364,B,18,64.43169749601384
6365,B,18,57.64902577899434
6366,A,16,69.50419187259155
6367,B,16,75.39300609192642
6368,B,17,69.5107429180697
6369,F,15,69.93727955599763
6370,C,20,64.4971798510283
6371,A,16,70.42291076045748
6372,A,17,64.63663631000884
6373,C,18,67.27062738046426
6374,C,16,63.001860655979996
6375,B,16,79.83547043576615
6376,A,18,83.48191839809994
6377,F,18,69.3147944753501
6378,D,15,55.66295464830137
6379,A,18,62.17224277504529
6380,C,16,85.80702982030967
6381,B,17,76.63023092499995
6382,B,19,60.09154714226988
6383,F,20,79.41537749475266
6384,A,17,76.68119938913298
6385,B,19,71.1212678913263
6386,B,17,57.05858843246036
6387,C,17,55.49358063866615
6388,C,14,77.55552023328529
6389,D,17,58.846108367941206
6390,C,17,88.94943515167856
6391,F,16,59.72502727167365
6392,A,17,62.27072101052599
6393,D,17,66.74546463019993
6394,F,15,64.44801586559498
6395,A,17,72.3833451655539
6396,F,16,66.69338910754082
6397,D,16,67.4497223240176
6398,D,18,76.5954254614075
6399,F,16,70.94939291994636
6400,F,15,65.36997136936938
6401,C,18,70.26978172416482
6402,C,16,84.72068903934465
6403,D,15,64.72939452704273
6404,D,17,67.60107864488495
6405,D,14,51.1109831230791
6406,B,19,65.77466619571413
6407,F,19,77.90255783452054
6408,D,20,66.83335671812961
6409,D,18,72.1397004917316
6410,A,19,73.09450795742156
6411,A,15,82.29156687359101
6412,F,17,68.48158636885724
6413,A,18,67.70802471224975
6414,B,18,62.06304909017359
6415,C,17,74.2110851250711
6416,A,18,68.7790342746689
6417,B,17,60.998707459418725
6418,A,15,57.25167705708253
6419,A,16,66.71429565114082
6420,C,17,64.35666266818939
6421,F,16,50.38783563734749
6422,D,17,61.33193789530393
6423,B,21,66.77480645895638
6424,C,18,74.07621273863779
6425,F,16,56.92365239735497
6426,D,17,65.19049968713502
6427,D,18,71.88910137070121
6428,A,16,69.77228450066302
6429,C,18,64.92075358589945
6430,D,18,60.90291646996297
6431,F,15,70.89279696853272
6432,F,18,73.49102439752279
6433,D,20,76.17051855022278
6434,B,20,65.74236359147602
6435,B,20,57.47818307260805
6436,C,18,70.8994508106032
6437,B,16,71.38242020875036
6438,B,19,59.11011835892288
6439,C,19,63.19053081387426
6440,C,16,88.53498910271918
6441,A,18,65.82924057129885
6442,F,16,67.4816916780306
6443,F,19,69.82050284110157
6444,F,19,66.61657935572906
6445,D,17,57.358196888682315
6446,B,15,65.95363893879767
6447,B,18,59.65206112925503
6448,D,15,69.36915482187236
6449,F,17,78.71467931265965
6450,A,18,76.54672149177921
6451,B,18,57.71052028186935
6452,A,18,56.76681961369662
6453,F,19,82.19124600076519
6454,D,16,64.21824330303937
6455,D,16,63.46044252751045
6456,D,16,68.48925141129831
6457,F,17,88.96751554537525
6458,F,16,72.33370629520583
6459,C,19,64.95993909475673
6460,B,18,61.38805943431359
6461,F,18,76.04606973595357
6462,F,16,67.50461806349612
6463,D,19,62.928801889235515
6464,B,17,70.2759450331994
6465,B,17,80.00896489875792
6466,B,21,60.69745137847971
6467,A,18,72.76225842323265
6468,F,16,67.64211518712568
6469,D,18,84.79611771543924
6470,F,17,59.389361981274654
6471,D,16,74.45940737061623
6472,D,16,63.03515904001122
6473,C,17,76.74901131258031
6474,D,18,61.83164015168522
6475,D,19,73.43409383291456
6476,C,20,71.17817893930861
6477,A,16,73.89320283812282
6478,D,19,82.86016430359201
6479,F,19,67.74101554131556
6480,D,18,68.37787617178917
6481,D,14,64.39744887678947
6482,D,17,76.38778224209906
6483,B,15,74.16931830773494
6484,A,17,70.47396632220902
6485,D,18,69.9799033940886
6486,F,19,58.63850868152533
6487,C,17,58.83207231418062
6488,C,22,56.946528850358895
6489,F,16,80.14050785670199
6490,D,19,69.69928017406403
6491,C,17,65.06505923748259
6492,A,20,73.05266175916907
6493,C,16,65.5846271863151
6494,B,20,62.36429821587568
6495,D,20,67.61798250913877
6496,B,17,70.72897981314838
6497,A,16,70.36123771743712
6498,F,19,79.54907012511158
6499,D,18,64.6053492047393
6500,F,15,74.98250613816292
6501,A,18,73.90692158825286
6502,C,21,70.42354456840518
6503,B,17,68.03485823970507
6504,F,18,58.258472368319566
6505,B,14,68.611277738726
6506,F,14,61.8687027566757
6507,A,19,80.37664337579213
6508,A,20,60.85987090849076
6509,C,19,58.61157623592531
6510,C,16,54.52431885196332
6511,D,17,51.3746028158421
6512,A,19,79.55340993741524
6513,B,17,76.34192506360445
6514,D,18,73.01983679630575
6515,C,15,72.35824560924785
6516,F,20,82.2348873012861
6517,F,20,62.60294474569901
6518,F,17,67.54226336190672
6519,A,16,63.5836327860593
6520,A,16,55.06552385876564
6521,B,18,69.29867052874327
6522,D,18,56.0667147857001
6523,D,17,77.31732569731575
6524,D,18,77.64919760323832
6525,C,17,72.77255894922124
6526,F,15,61.12839258355816
6527,B,18,60.02045815368372
6528,B,17,78.99176490782244
6529,A,14,65.02432017024563
6530,F,19,67.2387937142815
6531,D,16,73.64474295419083
6532,A,16,81.29684327250718
6533,A,19,62.36709089910502
6534,C,17,69.98856829766055
6535,B,17,69.39933548581828
6536,A,18,79.72853126220876
6537,A,17,60.782257945287725
6538,C,18,75.60811666745515
6539,C,18,73.80351391090569
6540,F,17,65.94884445446093
6541,B,19,61.578454819924325
6542,D,17,76.18633495289687
6543,F,22,59.98674410673067
6544,D,18,74.572614124539
6545,B,17,65.44172696416406
6546,B,20,71.43062607124862
6547,B,17,64.93352934530655
6548,B,15,80.04254617170034
6549,B,20,75.09755898211361
6550,C,16,65.48108523230309
6551,D,18,71.68828230172682
6552,D,18,63.14794520448929
6553,A,18,62.167524021671056
6554,A,20,84.91622704463883
6555,B,19,74.47975962682337
6556,D,20,63.29431697839081
6557,A,19,59.58416064989688
6558,C,20,64.70123772663486
6559,C,20,58.019013366777195
6560,F,18,68.4911567443825
6561,D,17,78.0729610741965
6562,D,17,75.08617446612998
6563,D,17,66.42773185565692
6564,D,16,50.299057030916146
6565,C,17,70.72304338379142
6566,F,17,68.9058783356022
6567,A,17,55.532471641057256
6568,A,17,59.53823876473878
